Dist Name,Crop,Area(1000 ha),Production(1000 tons),Total Rainfall,Avg Temp
Parbhani,RICE,15.2,7.0,405.0,21.3946875
Parbhani,KHARIF SORGHUM,184.4,258.0,405.0,21.3946875
Parbhani,PEARL MILLET,9.4,4.3,405.0,21.3946875
Parbhani,MAIZE,1.5,2.2,405.0,21.3946875
Parbhani,FINGER MILLET,0.0,0.0,405.0,21.3946875
Parbhani,PIGEONPEA,73.0,3.6,405.0,21.3946875
Parbhani,MINOR PULSES,104.8,8.3,405.0,21.3946875
Parbhani,GROUNDNUT,15.0,12.1,405.0,21.3946875
Parbhani,SESAMUM,7.0,1.4,405.0,21.3946875
Parbhani,SUNFLOWER,25.8,9.8,405.0,21.3946875
Parbhani,SOYABEAN,12.4,13.4,405.0,21.3946875
Parbhani,OILSEEDS,147.1,33.7,405.0,21.3946875
Parbhani,SUGARCANE,13.4,115.9,405.0,21.3946875
Parbhani,COTTON,283.2,27.47,405.0,21.3946875
Pune,RICE,64.9,71.7,465.1,20.3653125
Pune,KHARIF SORGHUM,6.2,7.7,465.1,20.3653125
Pune,PEARL MILLET,142.8,117.9,465.1,20.3653125
Pune,MAIZE,15.1,22.6,465.1,20.3653125
Pune,FINGER MILLET,11.3,9.1,465.1,20.3653125
Pune,PIGEONPEA,4.3,3.2,465.1,20.3653125
Pune,MINOR PULSES,26.4,8.5,465.1,20.3653125
Pune,GROUNDNUT,50.0,69.0,465.1,20.3653125
Pune,SESAMUM,2.9,0.4,465.1,20.3653125
Pune,SUNFLOWER,4.7,1.7,465.1,20.3653125
Pune,SOYABEAN,1.5,1.2,465.1,20.3653125
Pune,OILSEEDS,89.0,73.6,465.1,20.3653125
Pune,SUGARCANE,40.4,407.62,465.1,20.3653125
Pune,COTTON,0.2,0.1,465.1,20.3653125
Pune,RICE,64.9,71.7,465.1,20.3653125
Pune,KHARIF SORGHUM,6.2,7.7,465.1,20.3653125
Pune,PEARL MILLET,142.8,117.9,465.1,20.3653125
Pune,MAIZE,15.1,22.6,465.1,20.3653125
Pune,FINGER MILLET,11.3,9.1,465.1,20.3653125
Pune,PIGEONPEA,4.3,3.2,465.1,20.3653125
Pune,MINOR PULSES,26.4,8.5,465.1,20.3653125
Pune,GROUNDNUT,50.0,69.0,465.1,20.3653125
Pune,SESAMUM,2.9,0.4,465.1,20.3653125
Pune,SUNFLOWER,4.7,1.7,465.1,20.3653125
Pune,SOYABEAN,1.5,1.2,465.1,20.3653125
Pune,OILSEEDS,89.0,73.6,465.1,20.3653125
Pune,SUGARCANE,40.4,407.62,465.1,20.3653125
Pune,COTTON,0.2,0.1,465.1,20.3653125
Raigad,RICE,139.0,351.8,,
Raigad,KHARIF SORGHUM,0.0,0.0,,
Raigad,PEARL MILLET,0.0,0.0,,
Raigad,MAIZE,0.0,0.0,,
Raigad,FINGER MILLET,11.4,8.8,,
Raigad,PIGEONPEA,1.2,0.6,,
Raigad,MINOR PULSES,6.4,3.2,,
Raigad,GROUNDNUT,0.1,0.1,,
Raigad,SESAMUM,0.3,0.1,,
Raigad,SUNFLOWER,0.0,0.0,,
Raigad,SOYABEAN,0.0,0.0,,
Raigad,OILSEEDS,2.5,0.6,,
Raigad,SUGARCANE,0.0,0.0,,
Raigad,COTTON,0.0,0.0,,
Raigad,RICE,139.0,351.8,,
Raigad,KHARIF SORGHUM,0.0,0.0,,
Raigad,PEARL MILLET,0.0,0.0,,
Raigad,MAIZE,0.0,0.0,,
Raigad,FINGER MILLET,11.4,8.8,,
Raigad,PIGEONPEA,1.2,0.6,,
Raigad,MINOR PULSES,6.4,3.2,,
Raigad,GROUNDNUT,0.1,0.1,,
Raigad,SESAMUM,0.3,0.1,,
Raigad,SUNFLOWER,0.0,0.0,,
Raigad,SOYABEAN,0.0,0.0,,
Raigad,OILSEEDS,2.5,0.6,,
Raigad,SUGARCANE,0.0,0.0,,
Raigad,COTTON,0.0,0.0,,
Ratnagiri,RICE,154.1,377.1,2069.1,23.1353125
Ratnagiri,KHARIF SORGHUM,0.0,0.0,2069.1,23.1353125
Ratnagiri,PEARL MILLET,0.0,0.0,2069.1,23.1353125
Ratnagiri,MAIZE,0.0,0.0,2069.1,23.1353125
Ratnagiri,FINGER MILLET,23.6,26.8,2069.1,23.1353125
Ratnagiri,PIGEONPEA,0.5,0.2,2069.1,23.1353125
Ratnagiri,MINOR PULSES,4.8,2.5,2069.1,23.1353125
Ratnagiri,GROUNDNUT,4.0,6.6,2069.1,23.1353125
Ratnagiri,SESAMUM,0.1,0.1,2069.1,23.1353125
Ratnagiri,SUNFLOWER,0.0,0.0,2069.1,23.1353125
Ratnagiri,SOYABEAN,0.0,0.0,2069.1,23.1353125
Ratnagiri,OILSEEDS,17.7,9.9,2069.1,23.1353125
Ratnagiri,SUGARCANE,0.1,1.75,2069.1,23.1353125
Ratnagiri,COTTON,0.0,0.0,2069.1,23.1353125
Ratnagiri,RICE,154.1,377.1,2069.1,23.1353125
Ratnagiri,KHARIF SORGHUM,0.0,0.0,2069.1,23.1353125
Ratnagiri,PEARL MILLET,0.0,0.0,2069.1,23.1353125
Ratnagiri,MAIZE,0.0,0.0,2069.1,23.1353125
Ratnagiri,FINGER MILLET,23.6,26.8,2069.1,23.1353125
Ratnagiri,PIGEONPEA,0.5,0.2,2069.1,23.1353125
Ratnagiri,MINOR PULSES,4.8,2.5,2069.1,23.1353125
Ratnagiri,GROUNDNUT,4.0,6.6,2069.1,23.1353125
Ratnagiri,SESAMUM,0.1,0.1,2069.1,23.1353125
Ratnagiri,SUNFLOWER,0.0,0.0,2069.1,23.1353125
Ratnagiri,SOYABEAN,0.0,0.0,2069.1,23.1353125
Ratnagiri,OILSEEDS,17.7,9.9,2069.1,23.1353125
Ratnagiri,SUGARCANE,0.1,1.75,2069.1,23.1353125
Ratnagiri,COTTON,0.0,0.0,2069.1,23.1353125
Sangli,RICE,15.5,31.9,377.9,20.68
Sangli,KHARIF SORGHUM,126.1,146.1,377.9,20.68
Sangli,PEARL MILLET,112.9,58.5,377.9,20.68
Sangli,MAIZE,9.3,13.9,377.9,20.68
Sangli,FINGER MILLET,0.7,0.7,377.9,20.68
Sangli,PIGEONPEA,11.2,2.8,377.9,20.68
Sangli,MINOR PULSES,64.2,21.9,377.9,20.68
Sangli,GROUNDNUT,34.0,33.2,377.9,20.68
Sangli,SESAMUM,0.2,0.1,377.9,20.68
Sangli,SUNFLOWER,6.3,3.3,377.9,20.68
Sangli,SOYABEAN,48.0,57.9,377.9,20.68
Sangli,OILSEEDS,93.8,112.6,377.9,20.68
Sangli,SUGARCANE,43.6,406.32,377.9,20.68
Sangli,COTTON,2.3,0.92,377.9,20.68
Sangli,RICE,15.5,31.9,377.9,20.68
Sangli,KHARIF SORGHUM,126.1,146.1,377.9,20.68
Sangli,PEARL MILLET,112.9,58.5,377.9,20.68
Sangli,MAIZE,9.3,13.9,377.9,20.68
Sangli,FINGER MILLET,0.7,0.7,377.9,20.68
Sangli,PIGEONPEA,11.2,2.8,377.9,20.68
Sangli,MINOR PULSES,64.2,21.9,377.9,20.68
Sangli,GROUNDNUT,34.0,33.2,377.9,20.68
Sangli,SESAMUM,0.2,0.1,377.9,20.68
Sangli,SUNFLOWER,6.3,3.3,377.9,20.68
Sangli,SOYABEAN,48.0,57.9,377.9,20.68
Sangli,OILSEEDS,93.8,112.6,377.9,20.68
Sangli,SUGARCANE,43.6,406.32,377.9,20.68
Sangli,COTTON,2.3,0.92,377.9,20.68
Satara,RICE,37.1,58.0,749.6,20.1584375
Satara,KHARIF SORGHUM,75.5,108.4,749.6,20.1584375
Satara,PEARL MILLET,99.5,44.8,749.6,20.1584375
Satara,MAIZE,5.5,8.2,749.6,20.1584375
Satara,FINGER MILLET,8.0,7.7,749.6,20.1584375
Satara,PIGEONPEA,6.9,1.7,749.6,20.1584375
Satara,MINOR PULSES,95.8,39.6,749.6,20.1584375
Satara,GROUNDNUT,49.7,68.3,749.6,20.1584375
Satara,SESAMUM,0.0,0.0,749.6,20.1584375
Satara,SUNFLOWER,2.0,1.3,749.6,20.1584375
Satara,SOYABEAN,11.8,16.5,749.6,20.1584375
Satara,OILSEEDS,70.7,96.3,749.6,20.1584375
Satara,SUGARCANE,46.7,476.64,749.6,20.1584375
Satara,COTTON,5.0,1.99,749.6,20.1584375
Satara,RICE,37.1,58.0,749.6,20.1584375
Satara,KHARIF SORGHUM,75.5,108.4,749.6,20.1584375
Satara,PEARL MILLET,99.5,44.8,749.6,20.1584375
Satara,MAIZE,5.5,8.2,749.6,20.1584375
Satara,FINGER MILLET,8.0,7.7,749.6,20.1584375
Satara,PIGEONPEA,6.9,1.7,749.6,20.1584375
Satara,MINOR PULSES,95.8,39.6,749.6,20.1584375
Satara,GROUNDNUT,49.7,68.3,749.6,20.1584375
Satara,SESAMUM,0.0,0.0,749.6,20.1584375
Satara,SUNFLOWER,2.0,1.3,749.6,20.1584375
Satara,SOYABEAN,11.8,16.5,749.6,20.1584375
Satara,OILSEEDS,70.7,96.3,749.6,20.1584375
Satara,SUGARCANE,46.7,476.64,749.6,20.1584375
Satara,COTTON,5.0,1.99,749.6,20.1584375
Solapur,RICE,2.2,2.4,355.8,21.298125
Solapur,KHARIF SORGHUM,1.3,1.3,355.8,21.298125
Solapur,PEARL MILLET,23.4,12.0,355.8,21.298125
Solapur,MAIZE,16.7,25.0,355.8,21.298125
Solapur,FINGER MILLET,0.0,0.0,355.8,21.298125
Solapur,PIGEONPEA,34.1,3.7,355.8,21.298125
Solapur,MINOR PULSES,32.7,8.5,355.8,21.298125
Solapur,GROUNDNUT,43.0,30.6,355.8,21.298125
Solapur,SESAMUM,0.7,0.1,355.8,21.298125
Solapur,SUNFLOWER,58.7,22.7,355.8,21.298125
Solapur,SOYABEAN,1.6,1.3,355.8,21.298125
Solapur,OILSEEDS,130.6,48.3,355.8,21.298125
Solapur,SUGARCANE,49.0,391.95,355.8,21.298125
Solapur,COTTON,5.7,1.62,355.8,21.298125
Solapur,RICE,2.2,2.4,355.8,21.298125
Solapur,KHARIF SORGHUM,1.3,1.3,355.8,21.298125
Solapur,PEARL MILLET,23.4,12.0,355.8,21.298125
Solapur,MAIZE,16.7,25.0,355.8,21.298125
Solapur,FINGER MILLET,0.0,0.0,355.8,21.298125
Solapur,PIGEONPEA,34.1,3.7,355.8,21.298125
Solapur,MINOR PULSES,32.7,8.5,355.8,21.298125
Solapur,GROUNDNUT,43.0,30.6,355.8,21.298125
Solapur,SESAMUM,0.7,0.1,355.8,21.298125
Solapur,SUNFLOWER,58.7,22.7,355.8,21.298125
Solapur,SOYABEAN,1.6,1.3,355.8,21.298125
Solapur,OILSEEDS,130.6,48.3,355.8,21.298125
Solapur,SUGARCANE,49.0,391.95,355.8,21.298125
Solapur,COTTON,5.7,1.62,355.8,21.298125
Thane,RICE,151.8,357.5,2635.6,23.24
Thane,KHARIF SORGHUM,0.3,0.5,2635.6,23.24
Thane,PEARL MILLET,0.0,0.0,2635.6,23.24
Thane,MAIZE,0.0,0.0,2635.6,23.24
Thane,FINGER MILLET,19.9,15.8,2635.6,23.24
Thane,PIGEONPEA,3.0,1.5,2635.6,23.24
Thane,MINOR PULSES,8.2,5.6,2635.6,23.24
Thane,GROUNDNUT,0.3,0.4,2635.6,23.24
Thane,SESAMUM,0.3,0.2,2635.6,23.24
Thane,SUNFLOWER,0.0,0.0,2635.6,23.24
Thane,SOYABEAN,0.0,0.0,2635.6,23.24
Thane,OILSEEDS,4.4,1.9,2635.6,23.24
Thane,SUGARCANE,0.0,0.0,2635.6,23.24
Thane,COTTON,0.0,0.0,2635.6,23.24
Thane,RICE,151.8,357.5,2635.6,23.24
Thane,KHARIF SORGHUM,0.3,0.5,2635.6,23.24
Thane,PEARL MILLET,0.0,0.0,2635.6,23.24
Thane,MAIZE,0.0,0.0,2635.6,23.24
Thane,FINGER MILLET,19.9,15.8,2635.6,23.24
Thane,PIGEONPEA,3.0,1.5,2635.6,23.24
Thane,MINOR PULSES,8.2,5.6,2635.6,23.24
Thane,GROUNDNUT,0.3,0.4,2635.6,23.24
Thane,SESAMUM,0.3,0.2,2635.6,23.24
Thane,SUNFLOWER,0.0,0.0,2635.6,23.24
Thane,SOYABEAN,0.0,0.0,2635.6,23.24
Thane,OILSEEDS,4.4,1.9,2635.6,23.24
Thane,SUGARCANE,0.0,0.0,2635.6,23.24
Thane,COTTON,0.0,0.0,2635.6,23.24
Wardha,RICE,0.8,0.4,776.6,22.3128125
Wardha,KHARIF SORGHUM,64.1,48.6,776.6,22.3128125
Wardha,PEARL MILLET,0.2,0.1,776.6,22.3128125
Wardha,MAIZE,0.0,0.0,776.6,22.3128125
Wardha,FINGER MILLET,0.0,0.0,776.6,22.3128125
Wardha,PIGEONPEA,51.1,16.1,776.6,22.3128125
Wardha,MINOR PULSES,3.2,1.2,776.6,22.3128125
Wardha,GROUNDNUT,6.5,3.6,776.6,22.3128125
Wardha,SESAMUM,2.8,0.2,776.6,22.3128125
Wardha,SUNFLOWER,0.8,0.1,776.6,22.3128125
Wardha,SOYABEAN,99.7,92.6,776.6,22.3128125
Wardha,OILSEEDS,114.0,109.7,776.6,22.3128125
Wardha,SUGARCANE,1.2,16.54,776.6,22.3128125
Wardha,COTTON,152.0,11.41,776.6,22.3128125
Wardha,RICE,0.8,0.4,776.6,22.3128125
Wardha,KHARIF SORGHUM,64.1,48.6,776.6,22.3128125
Wardha,PEARL MILLET,0.2,0.1,776.6,22.3128125
Wardha,MAIZE,0.0,0.0,776.6,22.3128125
Wardha,FINGER MILLET,0.0,0.0,776.6,22.3128125
Wardha,PIGEONPEA,51.1,16.1,776.6,22.3128125
Wardha,MINOR PULSES,3.2,1.2,776.6,22.3128125
Wardha,GROUNDNUT,6.5,3.6,776.6,22.3128125
Wardha,SESAMUM,2.8,0.2,776.6,22.3128125
Wardha,SUNFLOWER,0.8,0.1,776.6,22.3128125
Wardha,SOYABEAN,99.7,92.6,776.6,22.3128125
Wardha,OILSEEDS,114.0,109.7,776.6,22.3128125
Wardha,SUGARCANE,1.2,16.54,776.6,22.3128125
Wardha,COTTON,152.0,11.41,776.6,22.3128125
Yeotmal,RICE,6.2,3.5,572.5,22.186875
Yeotmal,KHARIF SORGHUM,164.3,118.8,572.5,22.186875
Yeotmal,PEARL MILLET,8.5,3.6,572.5,22.186875
Yeotmal,MAIZE,0.4,0.6,572.5,22.186875
Yeotmal,FINGER MILLET,0.0,0.0,572.5,22.186875
Yeotmal,PIGEONPEA,111.7,77.4,572.5,22.186875
Yeotmal,MINOR PULSES,111.8,34.3,572.5,22.186875
Yeotmal,GROUNDNUT,8.4,6.1,572.5,22.186875
Yeotmal,SESAMUM,7.3,2.1,572.5,22.186875
Yeotmal,SUNFLOWER,1.9,0.7,572.5,22.186875
Yeotmal,SOYABEAN,53.3,63.4,572.5,22.186875
Yeotmal,OILSEEDS,72.8,76.7,572.5,22.186875
Yeotmal,SUGARCANE,1.2,9.01,572.5,22.186875
Yeotmal,COTTON,449.3,31.45,572.5,22.186875
Yeotmal,RICE,6.2,3.5,572.5,22.186875
Yeotmal,KHARIF SORGHUM,164.3,118.8,572.5,22.186875
Yeotmal,PEARL MILLET,8.5,3.6,572.5,22.186875
Yeotmal,MAIZE,0.4,0.6,572.5,22.186875
Yeotmal,FINGER MILLET,0.0,0.0,572.5,22.186875
Yeotmal,PIGEONPEA,111.7,77.4,572.5,22.186875
Yeotmal,MINOR PULSES,111.8,34.3,572.5,22.186875
Yeotmal,GROUNDNUT,8.4,6.1,572.5,22.186875
Yeotmal,SESAMUM,7.3,2.1,572.5,22.186875
Yeotmal,SUNFLOWER,1.9,0.7,572.5,22.186875
Yeotmal,SOYABEAN,53.3,63.4,572.5,22.186875
Yeotmal,OILSEEDS,72.8,76.7,572.5,22.186875
Yeotmal,SUGARCANE,1.2,9.01,572.5,22.186875
Yeotmal,COTTON,449.3,31.45,572.5,22.186875
Ahmednagar,RICE,5.6,7.4,649.8,21.35
Ahmednagar,KHARIF SORGHUM,0.3,0.5,649.8,21.35
Ahmednagar,PEARL MILLET,302.4,243.9,649.8,21.35
Ahmednagar,MAIZE,15.2,27.0,649.8,21.35
Ahmednagar,FINGER MILLET,3.1,2.1,649.8,21.35
Ahmednagar,PIGEONPEA,18.8,9.7,649.8,21.35
Ahmednagar,MINOR PULSES,35.7,17.7,649.8,21.35
Ahmednagar,GROUNDNUT,22.1,31.9,649.8,21.35
Ahmednagar,SESAMUM,1.3,0.4,649.8,21.35
Ahmednagar,SUNFLOWER,21.0,8.8,649.8,21.35
Ahmednagar,SOYABEAN,4.6,5.5,649.8,21.35
Ahmednagar,OILSEEDS,82.9,66.5,649.8,21.35
Ahmednagar,SUGARCANE,59.6,523.18,649.8,21.35
Ahmednagar,COTTON,12.1,3.38,649.8,21.35
Ahmednagar,RICE,5.6,7.4,649.8,21.35
Ahmednagar,KHARIF SORGHUM,0.3,0.5,649.8,21.35
Ahmednagar,PEARL MILLET,302.4,243.9,649.8,21.35
Ahmednagar,MAIZE,15.2,27.0,649.8,21.35
Ahmednagar,FINGER MILLET,3.1,2.1,649.8,21.35
Ahmednagar,PIGEONPEA,18.8,9.7,649.8,21.35
Ahmednagar,MINOR PULSES,35.7,17.7,649.8,21.35
Ahmednagar,GROUNDNUT,22.1,31.9,649.8,21.35
Ahmednagar,SESAMUM,1.3,0.4,649.8,21.35
Ahmednagar,SUNFLOWER,21.0,8.8,649.8,21.35
Ahmednagar,SOYABEAN,4.6,5.5,649.8,21.35
Ahmednagar,OILSEEDS,82.9,66.5,649.8,21.35
Ahmednagar,SUGARCANE,59.6,523.18,649.8,21.35
Ahmednagar,COTTON,12.1,3.38,649.8,21.35
Akola,RICE,3.0,2.1,763.6,23.23
Akola,KHARIF SORGHUM,168.2,253.4,763.6,23.23
Akola,PEARL MILLET,5.2,2.6,763.6,23.23
Akola,MAIZE,0.5,0.4,763.6,23.23
Akola,FINGER MILLET,0.0,0.0,763.6,23.23
Akola,PIGEONPEA,76.7,82.9,763.6,23.23
Akola,MINOR PULSES,198.4,135.5,763.6,23.23
Akola,GROUNDNUT,3.6,3.2,763.6,23.23
Akola,SESAMUM,8.8,3.0,763.6,23.23
Akola,SUNFLOWER,14.0,1.5,763.6,23.23
Akola,SOYABEAN,69.6,104.3,763.6,23.23
Akola,OILSEEDS,119.3,126.4,763.6,23.23
Akola,SUGARCANE,1.7,16.64,763.6,23.23
Akola,COTTON,359.5,39.47,763.6,23.23
Akola,RICE,3.0,2.1,763.6,23.23
Akola,KHARIF SORGHUM,168.2,253.4,763.6,23.23
Akola,PEARL MILLET,5.2,2.6,763.6,23.23
Akola,MAIZE,0.5,0.4,763.6,23.23
Akola,FINGER MILLET,0.0,0.0,763.6,23.23
Akola,PIGEONPEA,76.7,82.9,763.6,23.23
Akola,MINOR PULSES,198.4,135.5,763.6,23.23
Akola,GROUNDNUT,3.6,3.2,763.6,23.23
Akola,SESAMUM,8.8,3.0,763.6,23.23
Akola,SUNFLOWER,14.0,1.5,763.6,23.23
Akola,SOYABEAN,69.6,104.3,763.6,23.23
Akola,OILSEEDS,119.3,126.4,763.6,23.23
Akola,SUGARCANE,1.7,16.64,763.6,23.23
Akola,COTTON,359.5,39.47,763.6,23.23
Amarawati,RICE,8.7,6.1,771.1,22.71125
Amarawati,KHARIF SORGHUM,115.2,173.5,771.1,22.71125
Amarawati,PEARL MILLET,1.9,1.0,771.1,22.71125
Amarawati,MAIZE,1.0,1.7,771.1,22.71125
Amarawati,FINGER MILLET,0.0,0.0,771.1,22.71125
Amarawati,PIGEONPEA,86.5,85.9,771.1,22.71125
Amarawati,MINOR PULSES,69.5,36.3,771.1,22.71125
Amarawati,GROUNDNUT,9.1,9.8,771.1,22.71125
Amarawati,SESAMUM,4.4,1.2,771.1,22.71125
Amarawati,SUNFLOWER,5.3,2.5,771.1,22.71125
Amarawati,SOYABEAN,175.2,230.2,771.1,22.71125
Amarawati,OILSEEDS,196.9,245.0,771.1,22.71125
Amarawati,SUGARCANE,2.0,16.99,771.1,22.71125
Amarawati,COTTON,320.9,24.29,771.1,22.71125
Amarawati,RICE,8.7,6.1,771.1,22.71125
Amarawati,KHARIF SORGHUM,115.2,173.5,771.1,22.71125
Amarawati,PEARL MILLET,1.9,1.0,771.1,22.71125
Amarawati,MAIZE,1.0,1.7,771.1,22.71125
Amarawati,FINGER MILLET,0.0,0.0,771.1,22.71125
Amarawati,PIGEONPEA,86.5,85.9,771.1,22.71125
Amarawati,MINOR PULSES,69.5,36.3,771.1,22.71125
Amarawati,GROUNDNUT,9.1,9.8,771.1,22.71125
Amarawati,SESAMUM,4.4,1.2,771.1,22.71125
Amarawati,SUNFLOWER,5.3,2.5,771.1,22.71125
Amarawati,SOYABEAN,175.2,230.2,771.1,22.71125
Amarawati,OILSEEDS,196.9,245.0,771.1,22.71125
Amarawati,SUGARCANE,2.0,16.99,771.1,22.71125
Amarawati,COTTON,320.9,24.29,771.1,22.71125
Aurangabad,RICE,2.3,1.0,,
Aurangabad,KHARIF SORGHUM,64.3,85.8,,
Aurangabad,PEARL MILLET,211.8,181.0,,
Aurangabad,MAIZE,81.7,174.6,,
Aurangabad,FINGER MILLET,0.0,0.0,,
Aurangabad,PIGEONPEA,86.9,50.4,,
Aurangabad,MINOR PULSES,113.4,60.0,,
Aurangabad,GROUNDNUT,16.2,10.8,,
Aurangabad,SESAMUM,9.7,2.5,,
Aurangabad,SUNFLOWER,39.4,18.0,,
Aurangabad,SOYABEAN,7.9,8.9,,
Aurangabad,OILSEEDS,141.9,73.9,,
Aurangabad,SUGARCANE,22.5,192.61,,
Aurangabad,COTTON,315.2,54.69,,
Aurangabad,RICE,2.3,1.0,,
Aurangabad,KHARIF SORGHUM,64.3,85.8,,
Aurangabad,PEARL MILLET,211.8,181.0,,
Aurangabad,MAIZE,81.7,174.6,,
Aurangabad,FINGER MILLET,0.0,0.0,,
Aurangabad,PIGEONPEA,86.9,50.4,,
Aurangabad,MINOR PULSES,113.4,60.0,,
Aurangabad,GROUNDNUT,16.2,10.8,,
Aurangabad,SESAMUM,9.7,2.5,,
Aurangabad,SUNFLOWER,39.4,18.0,,
Aurangabad,SOYABEAN,7.9,8.9,,
Aurangabad,OILSEEDS,141.9,73.9,,
Aurangabad,SUGARCANE,22.5,192.61,,
Aurangabad,COTTON,315.2,54.69,,
Beed,RICE,3.5,1.4,940.6,21.19
Beed,KHARIF SORGHUM,73.6,58.0,940.6,21.19
Beed,PEARL MILLET,176.8,116.6,940.6,21.19
Beed,MAIZE,5.6,10.0,940.6,21.19
Beed,FINGER MILLET,0.0,0.0,940.6,21.19
Beed,PIGEONPEA,46.1,28.4,940.6,21.19
Beed,MINOR PULSES,44.1,18.0,940.6,21.19
Beed,GROUNDNUT,15.5,10.2,940.6,21.19
Beed,SESAMUM,7.2,1.9,940.6,21.19
Beed,SUNFLOWER,47.4,19.6,940.6,21.19
Beed,SOYABEAN,1.1,1.3,940.6,21.19
Beed,OILSEEDS,109.2,49.0,940.6,21.19
Beed,SUGARCANE,20.2,163.54,940.6,21.19
Beed,COTTON,110.3,15.54,940.6,21.19
Beed,RICE,3.5,1.4,940.6,21.19
Beed,KHARIF SORGHUM,73.6,58.0,940.6,21.19
Beed,PEARL MILLET,176.8,116.6,940.6,21.19
Beed,MAIZE,5.6,10.0,940.6,21.19
Beed,FINGER MILLET,0.0,0.0,940.6,21.19
Beed,PIGEONPEA,46.1,28.4,940.6,21.19
Beed,MINOR PULSES,44.1,18.0,940.6,21.19
Beed,GROUNDNUT,15.5,10.2,940.6,21.19
Beed,SESAMUM,7.2,1.9,940.6,21.19
Beed,SUNFLOWER,47.4,19.6,940.6,21.19
Beed,SOYABEAN,1.1,1.3,940.6,21.19
Beed,OILSEEDS,109.2,49.0,940.6,21.19
Beed,SUGARCANE,20.2,163.54,940.6,21.19
Beed,COTTON,110.3,15.54,940.6,21.19
Bhandara,RICE,324.9,386.9,986.0,23.67
Bhandara,KHARIF SORGHUM,0.0,0.0,986.0,23.67
Bhandara,PEARL MILLET,0.0,0.0,986.0,23.67
Bhandara,MAIZE,0.2,0.4,986.0,23.67
Bhandara,FINGER MILLET,0.0,0.0,986.0,23.67
Bhandara,PIGEONPEA,10.1,7.6,986.0,23.67
Bhandara,MINOR PULSES,33.3,13.7,986.0,23.67
Bhandara,GROUNDNUT,0.4,0.4,986.0,23.67
Bhandara,SESAMUM,2.3,0.7,986.0,23.67
Bhandara,SUNFLOWER,0.0,0.0,986.0,23.67
Bhandara,SOYABEAN,11.9,20.0,986.0,23.67
Bhandara,OILSEEDS,33.1,25.1,986.0,23.67
Bhandara,SUGARCANE,0.7,5.93,986.0,23.67
Bhandara,COTTON,0.0,0.0,986.0,23.67
Bhandara,RICE,324.9,386.9,986.0,23.67
Bhandara,KHARIF SORGHUM,0.0,0.0,986.0,23.67
Bhandara,PEARL MILLET,0.0,0.0,986.0,23.67
Bhandara,MAIZE,0.2,0.4,986.0,23.67
Bhandara,FINGER MILLET,0.0,0.0,986.0,23.67
Bhandara,PIGEONPEA,10.1,7.6,986.0,23.67
Bhandara,MINOR PULSES,33.3,13.7,986.0,23.67
Bhandara,GROUNDNUT,0.4,0.4,986.0,23.67
Bhandara,SESAMUM,2.3,0.7,986.0,23.67
Bhandara,SUNFLOWER,0.0,0.0,986.0,23.67
Bhandara,SOYABEAN,11.9,20.0,986.0,23.67
Bhandara,OILSEEDS,33.1,25.1,986.0,23.67
Bhandara,SUGARCANE,0.7,5.93,986.0,23.67
Bhandara,COTTON,0.0,0.0,986.0,23.67
Bombay,RICE,0.0,0.0,,
Bombay,KHARIF SORGHUM,0.0,0.0,,
Bombay,PEARL MILLET,0.0,0.0,,
Bombay,MAIZE,0.0,0.0,,
Bombay,FINGER MILLET,0.0,0.0,,
Bombay,PIGEONPEA,0.0,0.0,,
Bombay,MINOR PULSES,0.0,0.0,,
Bombay,GROUNDNUT,0.0,0.0,,
Bombay,SESAMUM,0.0,0.0,,
Bombay,SUNFLOWER,0.0,0.0,,
Bombay,SOYABEAN,0.0,0.0,,
Bombay,OILSEEDS,0.0,0.0,,
Bombay,SUGARCANE,0.0,0.0,,
Bombay,COTTON,0.0,0.0,,
Bombay,RICE,0.0,0.0,,
Bombay,KHARIF SORGHUM,0.0,0.0,,
Bombay,PEARL MILLET,0.0,0.0,,
Bombay,MAIZE,0.0,0.0,,
Bombay,FINGER MILLET,0.0,0.0,,
Bombay,PIGEONPEA,0.0,0.0,,
Bombay,MINOR PULSES,0.0,0.0,,
Bombay,GROUNDNUT,0.0,0.0,,
Bombay,SESAMUM,0.0,0.0,,
Bombay,SUNFLOWER,0.0,0.0,,
Bombay,SOYABEAN,0.0,0.0,,
Bombay,OILSEEDS,0.0,0.0,,
Bombay,SUGARCANE,0.0,0.0,,
Bombay,COTTON,0.0,0.0,,
Buldhana,RICE,0.5,0.4,838.7,22.54
Buldhana,KHARIF SORGHUM,130.5,232.5,838.7,22.54
Buldhana,PEARL MILLET,5.5,2.9,838.7,22.54
Buldhana,MAIZE,23.1,41.4,838.7,22.54
Buldhana,FINGER MILLET,0.0,0.0,838.7,22.54
Buldhana,PIGEONPEA,61.6,59.2,838.7,22.54
Buldhana,MINOR PULSES,132.3,84.0,838.7,22.54
Buldhana,GROUNDNUT,10.2,8.4,838.7,22.54
Buldhana,SESAMUM,12.6,4.6,838.7,22.54
Buldhana,SUNFLOWER,12.6,6.7,838.7,22.54
Buldhana,SOYABEAN,37.3,41.0,838.7,22.54
Buldhana,OILSEEDS,85.7,67.0,838.7,22.54
Buldhana,SUGARCANE,0.8,6.51,838.7,22.54
Buldhana,COTTON,265.8,34.43,838.7,22.54
Buldhana,RICE,0.5,0.4,838.7,22.54
